snapshot_date,experiment_id,experiment_directory,experiment_status,experiment_completed_count,experiment_factor_count,factor_id,version,display_name,family,subfamily,role,lifecycle_status,implementation_status,source_id,source_formula_id,source_faithfulness,expected_direction,availability_lag,complexity_score,expression_hash,data_release_id,code_version,config_hash,evaluation_neutralization,evaluation_start_date,evaluation_end_date,oos_method,oos_fraction,oos_start_date,oos_end_date,horizon,observations,pearson_ic_mean,rank_ic_mean,icir,rank_icir,newey_west_t,ic_positive_ratio,quantile_return_q1,quantile_return_q2,quantile_return_q3,quantile_return_q4,quantile_return_q5,monotonicity,long_short_return,turnover,net_long_short_return,max_drawdown,annual_rank_ic_json,quarterly_rank_ic_json,regime_rank_ic_json,style_exposures_json,quality_coverage,quality_missing_rate,quality_flags,report_content_hash,report_relative_path
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_20d,1.0.0,momentum_20d,momentum,,,DRAFT,,,,,1,,2,eeece2ab387fd98d1ea3589f43db7308e3dd6eb990d43e079711c28a0b21d70c,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,5,1286327,0.005995898065381039,-0.030140724519334073,0.04508827670470106,-0.24412191408738018,-2.0567130997493233,0.4050632911392405,0.00021582231295813088,0.0002962478953251106,0.0006833023595574359,0.001260068367500774,0.00252488175637854,0.9298943402784476,0.0023090594434204094,0.2984650252485237,0.0020129577336788457,-0.4637839025639352,"[[2025,-0.053411005369709615],[2026,-0.00857314714581528]]","[[""2025Q3"",-0.04486455064907062],[""2025Q4"",-0.06110281461828472],[""2026Q1"",-0.02127275786261589],[""2026Q2"",0.01750836067720741],[""2026Q3"",-0.13053204275160485]]","[[""BEAR"",-0.08048018606085323],[""BULL"",-0.02231508276311801],[""SIDEWAYS"",-0.028828834673311352]]","[[""beta"",0.03132675966636626],[""liquidity"",0.44019774443811016],[""price"",0.14730675793485393],[""size"",0.13732176192675694],[""volatility"",0.20817532129837452]]",0.9014513320740342,0.09854866792596584,,d4c933429adcdbdb1571cd3a3314b15fd5ac0d73bc7560439dd4b8d94e8b63b4,reports/institutional-5y-audited-v2/momentum_20d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_20d,1.0.0,momentum_20d,momentum,,,DRAFT,,,,,1,,2,eeece2ab387fd98d1ea3589f43db7308e3dd6eb990d43e079711c28a0b21d70c,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,10,1258257,0.013930250914067707,-0.029126257778165555,0.10869935331664994,-0.23486663383857692,-1.8077090226481942,0.4224137931034483,0.0009532878402547048,0.0007461423518543315,0.001311452286825305,0.0027802515999006097,0.007110283065358614,0.8546896506441413,0.006156995225103909,0.2983803982437936,0.005867239925664922,-0.5846961180961744,"[[2025,-0.0528966474548274],[2026,-0.006161644022746484]]","[[""2025Q3"",-0.04564723556059221],[""2025Q4"",-0.05942111815963909],[""2026Q1"",-0.026435182440197567],[""2026Q2"",0.023434669159046063],[""2026Q3"",-0.3263919637878923]]","[[""BEAR"",-0.09896566232769323],[""BULL"",-0.014469089847207418],[""SIDEWAYS"",-0.030263414681943088]]",[],0.9014513320740342,0.09854866792596584,,d4c933429adcdbdb1571cd3a3314b15fd5ac0d73bc7560439dd4b8d94e8b63b4,reports/institutional-5y-audited-v2/momentum_20d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_20d,1.0.0,momentum_20d,momentum,,,DRAFT,,,,,1,,2,eeece2ab387fd98d1ea3589f43db7308e3dd6eb990d43e079711c28a0b21d70c,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,20,1203122,0.03641844228795978,-0.019458970293010993,0.37173677094857405,-0.19078338875052944,-1.4047979957072891,0.4369369369369369,0.0013992611584000727,0.002142067333274984,0.003212196434276013,0.006692254664803614,0.01941898781471151,0.8600554827162229,0.018019726656311436,0.29824686447813625,0.017735148703345725,-0.5266087134862361,"[[2025,-0.05664615822101032],[2026,0.0197941725198772]]","[[""2025Q3"",-0.038418774232820835],[""2025Q4"",-0.07305080381038088],[""2026Q1"",-0.015710522074357414],[""2026Q2"",0.05802999746751447]]","[[""BEAR"",-0.08906480499083123],[""BULL"",0.012334209400139112],[""SIDEWAYS"",-0.03480906657140914]]",[],0.9014513320740342,0.09854866792596584,,d4c933429adcdbdb1571cd3a3314b15fd5ac0d73bc7560439dd4b8d94e8b63b4,reports/institutional-5y-audited-v2/momentum_20d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_20d,1.0.0,momentum_20d,momentum,,,DRAFT,,,,,1,,2,eeece2ab387fd98d1ea3589f43db7308e3dd6eb990d43e079711c28a0b21d70c,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,40,1093382,0.021969457519646726,-0.040702260994607393,0.21662709525584356,-0.38110571354715317,-2.592591642030218,0.33663366336633666,0.013015235040770153,0.011578030378498735,0.007768819801535118,0.01231488329795062,0.03140865661146061,0.639627500572909,0.01839342157069046,0.30067921433906186,0.01812360394702393,-0.8359353787107948,"[[2025,-0.07702316861883829],[2026,0.0063498238822371775]]","[[""2025Q3"",-0.07531916540846152],[""2025Q4"",-0.07855677150817737],[""2026Q1"",-0.034299429576183774],[""2026Q2"",0.07748601743447384]]","[[""BEAR"",-0.10191024941953311],[""BULL"",-0.0326608304157294],[""SIDEWAYS"",-0.03976011012047357]]",[],0.9014513320740342,0.09854866792596584,,d4c933429adcdbdb1571cd3a3314b15fd5ac0d73bc7560439dd4b8d94e8b63b4,reports/institutional-5y-audited-v2/momentum_20d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_250d,1.0.0,momentum_250d,momentum,,,DRAFT,,,,,1,,2,02a39b4e51145c5e0ed40abb882067c94c42b777eb6a684b6cb501837037fb07,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,1,1283453,0.008058295988791535,-0.023523124791552164,0.05787371188891942,-0.13732957116260616,-2.0825346372869924,0.46887966804979253,-0.0002569022646105726,0.00010257502182308654,0.00025807881894816126,0.00013832211774332209,0.0003429746175639167,0.849681728481604,0.0005998768821744893,0.10382643754036328,0.0004953617146745987,-0.273538294047009,"[[2025,-0.034386234698482884],[2026,-0.013771986764858446]]","[[""2025Q3"",-0.03781145704416095],[""2025Q4"",-0.03130353458737263],[""2026Q1"",-0.019821566974758825],[""2026Q2"",0.030099004206704617],[""2026Q3"",-0.22227043826843687]]","[[""BEAR"",0.007380987639550638],[""BULL"",-0.021507570881849056],[""SIDEWAYS"",-0.02994820312523353]]",[],0.8825415442567502,0.11745845574324976,,cf1434fd38f686bf6213d8223cdd5ea2d659e430bb70f4b8df63be2281503fc9,reports/institutional-5y-audited-v2/momentum_250d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_250d,1.0.0,momentum_250d,momentum,,,DRAFT,,,,,1,,2,02a39b4e51145c5e0ed40abb882067c94c42b777eb6a684b6cb501837037fb07,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,5,1260847,0.01667913247020692,-0.019140702348335814,0.1223738193247759,-0.11870217903706407,-0.9703787744222467,0.47257383966244726,-0.00138661072865532,0.0005553850181117005,0.0014515179204240443,0.0013792614951391763,0.0034848450418922127,0.9501205907653237,0.004871455770547532,0.10409530925506894,0.004765472905935151,-0.6496837071976268,"[[2025,-0.03307256174484623],[2026,-0.006228247297911528]]","[[""2025Q3"",-0.0430584556672363],[""2025Q4"",-0.024085257214695156],[""2026Q1"",-0.022900176207191536],[""2026Q2"",0.052550868081858784],[""2026Q3"",-0.37667380499313136]]","[[""BEAR"",0.13372447441657218],[""BULL"",-0.018182639026478327],[""SIDEWAYS"",-0.042064808778535856]]","[[""beta"",0.23073935877759877],[""liquidity"",0.306680502284676],[""price"",0.32423301471958305],[""size"",0.1556142003108167],[""volatility"",0.5438460259327779]]",0.8825415442567502,0.11745845574324976,,cf1434fd38f686bf6213d8223cdd5ea2d659e430bb70f4b8df63be2281503fc9,reports/institutional-5y-audited-v2/momentum_250d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_250d,1.0.0,momentum_250d,momentum,,,DRAFT,,,,,1,,2,02a39b4e51145c5e0ed40abb882067c94c42b777eb6a684b6cb501837037fb07,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,10,1233368,0.027188852442101785,-0.01398709848645803,0.19672999857890644,-0.08562730046437539,-0.6410339268796107,0.5172413793103449,-0.002736613875700706,0.001114191564923695,0.0029142310487964714,0.003120496227033007,0.009459591477599756,0.9454760608904709,0.012196205353300463,0.10430607982102591,0.012092169150017778,-0.7319894050375622,"[[2025,-0.0345478977308375],[2026,0.005876724512349259]]","[[""2025Q3"",-0.05699313506344344],[""2025Q4"",-0.01434718413149216],[""2026Q1"",-0.017057335502497196],[""2026Q2"",0.04633967260615755],[""2026Q3"",-0.5658580378861986]]","[[""BEAR"",0.17499036324071904],[""BULL"",-0.01725445529082718],[""SIDEWAYS"",-0.03996353054254305]]",[],0.8825415442567502,0.11745845574324976,,cf1434fd38f686bf6213d8223cdd5ea2d659e430bb70f4b8df63be2281503fc9,reports/institutional-5y-audited-v2/momentum_250d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_250d,1.0.0,momentum_250d,momentum,,,DRAFT,,,,,1,,2,02a39b4e51145c5e0ed40abb882067c94c42b777eb6a684b6cb501837037fb07,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,20,1179508,0.04549732872834256,-0.008713923199273709,0.38155511925895724,-0.06135234466751426,-0.438123844519618,0.5,-0.0048484219505843485,0.0027305118236675024,0.005873836342567376,0.007304874236833596,0.02373269556662422,0.9307677491222612,0.02858111751720857,0.10501950114278599,0.028482517172357506,-0.7809797924983749,"[[2025,-0.045855470168707835],[2026,0.030491043046240084]]","[[""2025Q3"",-0.07290596417159027],[""2025Q4"",-0.021510025566113648],[""2026Q1"",-0.0016825031612825437],[""2026Q2"",0.06513947742357215]]","[[""BEAR"",0.09480203643394003],[""BULL"",-0.0007279755483369531],[""SIDEWAYS"",-0.032191224144633775]]",[],0.8825415442567502,0.11745845574324976,,cf1434fd38f686bf6213d8223cdd5ea2d659e430bb70f4b8df63be2281503fc9,reports/institutional-5y-audited-v2/momentum_250d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_250d,1.0.0,momentum_250d,momentum,,,DRAFT,,,,,1,,2,02a39b4e51145c5e0ed40abb882067c94c42b777eb6a684b6cb501837037fb07,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,40,1072239,0.04097797990524323,-0.01995843148493203,0.3590429183458766,-0.14132982621664356,-0.9226454329965229,0.5643564356435643,-0.004124278069042898,0.009817145310875209,0.015135333472591916,0.01869020233143438,0.040657225456911084,0.9564693489451482,0.04478150352595398,0.10623221390303629,0.04468863765528939,-0.933010211098207,"[[2025,-0.06666456882197468],[2026,0.040547246428964144]]","[[""2025Q3"",-0.1674834077174006],[""2025Q4"",0.02407238618390867],[""2026Q1"",0.027992078153543837],[""2026Q2"",0.06251879091094968]]","[[""BEAR"",0.10401809228061792],[""BULL"",-0.06587557972538795],[""SIDEWAYS"",0.003405265455925974]]",[],0.8825415442567502,0.11745845574324976,,cf1434fd38f686bf6213d8223cdd5ea2d659e430bb70f4b8df63be2281503fc9,reports/institutional-5y-audited-v2/momentum_250d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_40d,1.0.0,momentum_40d,momentum,,,DRAFT,,,,,1,,2,ae7045ea008f56e1c0304646b5bd80295f336482f7edf832d560d436ff1d5ec5,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,1,1306642,0.0057251719919423245,-0.029056556972114404,0.038362169514597984,-0.19381711065076754,-3.453574576158661,0.42738589211618255,0.000047435421913310654,-0.000009226082314433193,-0.00002174125246494012,0.00014163377473308409,0.0003060269829758711,0.7795529574156225,0.0002585915610625604,0.22380648222598928,0.000036641116312058045,-0.1751277526324022,"[[2025,-0.04369826223101174],[2026,-0.015913608944442784]]","[[""2025Q3"",-0.03316402185293223],[""2025Q4"",-0.0531790785712833],[""2026Q1"",-0.02967067646010197],[""2026Q2"",0.01043404979291432],[""2026Q3"",-0.08959213106848923]]","[[""BEAR"",-0.02915964923177295],[""BULL"",-0.029263341973144518],[""SIDEWAYS"",-0.028884283795201453]]",[],0.8997968127763363,0.10020318722366373,,f0675bd23b008419ac2c4e7e226208bf9f30735222fd963848b134654b65ac59,reports/institutional-5y-audited-v2/momentum_40d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_40d,1.0.0,momentum_40d,momentum,,,DRAFT,,,,,1,,2,ae7045ea008f56e1c0304646b5bd80295f336482f7edf832d560d436ff1d5ec5,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,5,1283581,0.006592752945822333,-0.03733024986100287,0.04592768972780168,-0.28542770615550944,-2.4204742705104247,0.4008438818565401,0.0007332340064640963,0.0005845021616160835,0.00034964028994334274,0.000511337079764739,0.002754561586629428,0.6289570243377378,0.002021327580165332,0.22374352188393634,0.001796797972420773,-0.5250538267791317,"[[2025,-0.05514094622920476],[2026,-0.020822775178279157]]","[[""2025Q3"",-0.032141709072478604],[""2025Q4"",-0.0758402596702583],[""2026Q1"",-0.05474730612235963],[""2026Q2"",0.0270096140391412],[""2026Q3"",-0.15941843520352408]]","[[""BEAR"",0.001605750164548025],[""BULL"",-0.03681938770471762],[""SIDEWAYS"",-0.04337363619412394]]","[[""beta"",0.08175191144588345],[""liquidity"",0.43002878973233427],[""price"",0.19215187182785146],[""size"",0.1738765577604139],[""volatility"",0.36155091675350515]]",0.8997968127763363,0.10020318722366373,,f0675bd23b008419ac2c4e7e226208bf9f30735222fd963848b134654b65ac59,reports/institutional-5y-audited-v2/momentum_40d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_40d,1.0.0,momentum_40d,momentum,,,DRAFT,,,,,1,,2,ae7045ea008f56e1c0304646b5bd80295f336482f7edf832d560d436ff1d5ec5,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,10,1255539,0.012926333658315158,-0.04208884596175944,0.08987156609531295,-0.3192806732199232,-2.4522903808608842,0.3793103448275862,0.0019059477618319181,0.001437595537643235,0.0008616739103049182,0.001147431650809561,0.007443833628851633,0.6184031491456322,0.005537885867019714,0.22426714474138668,0.005312283290513217,-0.6505750250948068,"[[2025,-0.06290500533967931],[2026,-0.021978319105124988]]","[[""2025Q3"",-0.048416942165429716],[""2025Q4"",-0.07594426219650395],[""2026Q1"",-0.06690883819448498],[""2026Q2"",0.03137936259906621],[""2026Q3"",-0.36465423572878114]]","[[""BEAR"",-0.004743753715170486],[""BULL"",-0.035875878959574344],[""SIDEWAYS"",-0.05269761508483664]]",[],0.8997968127763363,0.10020318722366373,,f0675bd23b008419ac2c4e7e226208bf9f30735222fd963848b134654b65ac59,reports/institutional-5y-audited-v2/momentum_40d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_40d,1.0.0,momentum_40d,momentum,,,DRAFT,,,,,1,,2,ae7045ea008f56e1c0304646b5bd80295f336482f7edf832d560d436ff1d5ec5,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,20,1200642,0.027788896048140745,-0.04092667046195299,0.24005247530949428,-0.37002104532672764,-2.711151077856179,0.35585585585585583,0.0035346996642611535,0.003355727750812927,0.002406634201725093,0.004174922343939874,0.019184229003204836,0.7151071516144649,0.01564952933894368,0.2251186361741698,0.015422612144625732,-0.6596014983904819,"[[2025,-0.07619459878443595],[2026,-0.003699412788220955]]","[[""2025Q3"",-0.05848580427461402],[""2025Q4"",-0.09213251384327571],[""2026Q1"",-0.06713061058132466],[""2026Q2"",0.06461110791204458]]","[[""BEAR"",-0.03785982449481111],[""BULL"",0.004081966743239454],[""SIDEWAYS"",-0.07913393611502911]]",[],0.8997968127763363,0.10020318722366373,,f0675bd23b008419ac2c4e7e226208bf9f30735222fd963848b134654b65ac59,reports/institutional-5y-audited-v2/momentum_40d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_40d,1.0.0,momentum_40d,momentum,,,DRAFT,,,,,1,,2,ae7045ea008f56e1c0304646b5bd80295f336482f7edf832d560d436ff1d5ec5,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,40,1091191,0.01953970271023644,-0.04032498575199115,0.1991942648409941,-0.3637959980591856,-2.4387151793047788,0.37623762376237624,0.009942175060777816,0.010833515333615618,0.010427560934497372,0.013413065068614428,0.03147810839360762,0.7856289922368576,0.021535933332829806,0.2284335245128236,0.021312872339216173,-0.8489870611592469,"[[2025,-0.07419057979249323],[2026,0.0035463519822956442]]","[[""2025Q3"",-0.10778064984384542],[""2025Q4"",-0.04395951674627629],[""2026Q1"",-0.048950619042799785],[""2026Q2"",0.09541605127621265]]","[[""BEAR"",-0.017881797706744588],[""BULL"",-0.04274941868237869],[""SIDEWAYS"",-0.041117493395564565]]",[],0.8997968127763363,0.10020318722366373,,f0675bd23b008419ac2c4e7e226208bf9f30735222fd963848b134654b65ac59,reports/institutional-5y-audited-v2/momentum_40d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_5d,1.0.0,momentum_5d,momentum,,,DRAFT,,,,,1,,2,1f478bec5dcbfe774a3011cf567af3788b012c7226c63a4c0809e8d67b829ada,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,1,1312089,-0.0012582301679532177,-0.019664466484902977,-0.010195510888341747,-0.14279404089146996,-2.25854856402038,0.42738589211618255,-0.0001945655892688736,0.000010530801350904671,0.0001740301855276686,0.00045100594330216325,0.00001644570869396038,0.5686172215673567,0.000211011297962834,0.4868843543104672,-0.00027359746111171114,-0.16829634927464387,"[[2025,-0.03455393509594811],[2026,-0.006299116708059315]]","[[""2025Q3"",-0.03423117574343435],[""2025Q4"",-0.0348444185132105],[""2026Q1"",-0.024487842808280886],[""2026Q2"",-0.002210172987975435],[""2026Q3"",0.06399470496533848]]","[[""BEAR"",-0.0220074367641418],[""BULL"",-0.022846236589127843],[""SIDEWAYS"",-0.016893612790568543]]",[],0.903276579032883,0.09672342096711695,,4dfcbef187fa1f56111be72e91a83189e386f02b26dc0d5d674ff82ea5c21b0f,reports/institutional-5y-audited-v2/momentum_5d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_5d,1.0.0,momentum_5d,momentum,,,DRAFT,,,,,1,,2,1f478bec5dcbfe774a3011cf567af3788b012c7226c63a4c0809e8d67b829ada,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,5,1288931,-0.005579876269886109,-0.021792181476464802,-0.04836555985818677,-0.17527428897136266,-1.7078241084955876,0.41350210970464135,0.00025555278793411827,0.000675041523574788,0.0010375098629728835,0.0019488368711714271,0.001028912289237686,0.7137118191740195,0.0007733595013035677,0.4877271907505175,0.00028716744606654986,-0.43267137945723155,"[[2025,-0.0492783319619312],[2026,0.0036827872661625914]]","[[""2025Q3"",-0.0403215556653175],[""2025Q4"",-0.05733943062888356],[""2026Q1"",-0.021105620203911372],[""2026Q2"",0.005224505583462513],[""2026Q3"",0.18877531859275498]]","[[""BEAR"",-0.07884873932757354],[""BULL"",-0.025204429022587085],[""SIDEWAYS"",-0.010895556007097284]]","[[""beta"",0.006240933198191966],[""liquidity"",0.3591848786304883],[""price"",0.07393465562976895],[""size"",0.0699871187870543],[""volatility"",0.058001247185637886]]",0.903276579032883,0.09672342096711695,,4dfcbef187fa1f56111be72e91a83189e386f02b26dc0d5d674ff82ea5c21b0f,reports/institutional-5y-audited-v2/momentum_5d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_5d,1.0.0,momentum_5d,momentum,,,DRAFT,,,,,1,,2,1f478bec5dcbfe774a3011cf567af3788b012c7226c63a4c0809e8d67b829ada,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,10,1260782,-0.009674990604701098,-0.03508224528366179,-0.09750813636362805,-0.32669905605291716,-3.0756385198009224,0.3793103448275862,0.003508888464687216,0.002563842114138047,0.0019059606102633329,0.0026451241554128844,0.002328980245032709,-0.612447609870724,-0.0011799082196545072,0.4881431776963241,-0.0016729627346112293,-0.6842343090876566,"[[2025,-0.055783071240337614],[2026,-0.01508314224077159]]","[[""2025Q3"",-0.04816625293531264],[""2025Q4"",-0.06263820771486009],[""2026Q1"",-0.034733182199064586],[""2026Q2"",0.0012948804892622143],[""2026Q3"",0.04377729469041806]]","[[""BEAR"",-0.0743024060117164],[""BULL"",-0.010173323129413256],[""SIDEWAYS"",-0.0490350579857511]]",[],0.903276579032883,0.09672342096711695,,4dfcbef187fa1f56111be72e91a83189e386f02b26dc0d5d674ff82ea5c21b0f,reports/institutional-5y-audited-v2/momentum_5d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_5d,1.0.0,momentum_5d,momentum,,,DRAFT,,,,,1,,2,1f478bec5dcbfe774a3011cf567af3788b012c7226c63a4c0809e8d67b829ada,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,20,1205615,0.010967490323816066,-0.018256935410190037,0.11192025592886806,-0.1632963219653254,-1.3792867627313978,0.46846846846846846,0.005212157533627685,0.004077068039703913,0.004178506658167457,0.007105541509581844,0.012397923882512537,0.7939809150642498,0.007185766348884852,0.48809472401166487,0.006693859732092473,-0.5706484817833168,"[[2025,-0.03716164146557963],[2026,0.0016980320927212033]]","[[""2025Q3"",-0.038866848101887466],[""2025Q4"",-0.03562695549290258],[""2026Q1"",-0.02139045831299705],[""2026Q2"",0.026562560221956237]]","[[""BEAR"",-0.06329539817071167],[""BULL"",0.019265550771059698],[""SIDEWAYS"",-0.04239115960088225]]",[],0.903276579032883,0.09672342096711695,,4dfcbef187fa1f56111be72e91a83189e386f02b26dc0d5d674ff82ea5c21b0f,reports/institutional-5y-audited-v2/momentum_5d-1.0.0.json
2026-07-31T02:40:27.759Z,baseline_73,institutional-5y-audited-v2,PASS,73,73,momentum_5d,1.0.0,momentum_5d,momentum,,,DRAFT,,,,,1,,2,1f478bec5dcbfe774a3011cf567af3788b012c7226c63a4c0809e8d67b829ada,cn_equity_20260717_001,433a26c,a67bdb4efdee4ed4ab5432c6086f93cc3a49c4777bd5305563d34687fd3e0133,,2021-07-18,2026-07-17,fixed_final_time_holdout,0.2,2025-07-17,2026-07-17,40,1095470,0.012345637894128883,-0.025580253086776018,0.13654679904569245,-0.24508111993320447,-1.8722466029737643,0.3910891089108911,0.014505155551521012,0.011944101079573012,0.010509415143166893,0.013706875642592521,0.02565453984518741,0.6327788236593805,0.011149384293666399,0.48767568923494126,0.010658898904478862,-0.8059616412846882,"[[2025,-0.04912627415569338],[2026,0.004922546934321468]]","[[""2025Q3"",-0.03444120054811116],[""2025Q4"",-0.06234284040251736],[""2026Q1"",-0.02145846875505064],[""2026Q2"",0.05108932439072267]]","[[""BEAR"",-0.07778706638199809],[""BULL"",0.0006473601539203164],[""SIDEWAYS"",-0.041297054842684776]]",[],0.903276579032883,0.09672342096711695,,4dfcbef187fa1f56111be72e91a83189e386f02b26dc0d5d674ff82ea5c21b0f,reports/institutional-5y-audited-v2/momentum_5d-1.0.0.json
